Código MTE,Período,Estoque,Admissões,Desligamentos,Saldos,Variação Relativa (%),Nome,Latitude,Longitude,Código IBGE,ID Reg. Adm.,Apelido Reg. Adm.,Rotatividade
352450,Junho/2020,2873.0,86,60,26,0.91,Jaci,-20.8805,-49.5797,3524501,13,São José do Rio Preto,0.02540898016011138
352460,Junho/2020,2587.0,35,41,-6,-0.23,Jacupiranga,-24.6963,-48.0064,3524600,10,Registro,0.014688828759180518
352470,Junho/2020,31406.0,617,717,-100,-0.32,Jaguariúna,-22.7037,-46.9851,3524709,5,Campinas,0.021237980003820926
352480,Junho/2020,10224.0,142,195,-53,-0.52,Jales,-20.2672,-50.5494,3524808,13,São José do Rio Preto,0.016480829420970265
352490,Junho/2020,2867.0,24,44,-20,-0.69,Jambeiro,-23.2522,-45.6942,3524907,14,São José dos Campos,0.011859086152772933
352500,Junho/2020,16626.0,439,342,97,0.59,Jandira,-23.5275,-46.9023,3525003,15,São Paulo,0.023487309034043065
352510,Junho/2020,9098.0,256,179,77,0.85,Jardinópolis,-21.0176,-47.7606,3525102,11,Ribeirão Preto,0.02390635304462519
352520,Junho/2020,8686.0,175,193,-18,-0.21,Jarinu,-23.1039,-46.728,3525201,5,Campinas,0.02118351370020723
352530,Junho/2020,31794.0,592,950,-358,-1.11,Jaú,-22.2936,-48.5592,3525300,4,Bauru,0.024249858463861105
352540,Junho/2020,579.0,8,10,-2,-0.34,Jeriquara,-20.3116,-47.5918,3525409,6,Franca,0.015544041450777202
352550,Junho/2020,1868.0,38,26,12,0.65,Joanópolis,-22.927,-46.2741,3525508,5,Campinas,0.017130620985010708
352560,Junho/2020,328.0,7,5,2,0.61,João Ramalho,-22.2473,-50.7694,3525607,8,Marília,0.018292682926829267
352570,Junho/2020,9214.0,191,247,-56,-0.6,José Bonifácio,-21.0551,-49.6892,3525706,13,São José do Rio Preto,0.02376817885825917
352580,Junho/2020,192.0,1,3,-2,-1.03,Júlio Mesquita,-22.0112,-49.7873,3525805,8,Marília,0.010416666666666666
352585,Junho/2020,1282.0,29,28,1,0.08,Jumirim,-23.0884,-47.7868,3525854,16,Sorocaba,0.022230889235569422
352590,Junho/2020,156547.0,4403,4750,-347,-0.22,Jundiaí,-23.1852,-46.8974,3525904,5,Campinas,0.029234031952065514
352600,Junho/2020,5068.0,66,97,-31,-0.61,Junqueirópolis,-21.5103,-51.4342,3526001,9,Presidente Prudente,0.016081294396211525
352610,Junho/2020,1516.0,12,16,-4,-0.26,Juquiá,-24.3101,-47.6426,3526100,10,Registro,0.009234828496042216
352620,Junho/2020,3669.0,52,70,-18,-0.49,Juquitiba,-23.9244,-47.0653,3526209,15,São Paulo,0.016625783592259472
352630,Junho/2020,706.0,6,6,0,0.0,Lagoinha,-23.0846,-45.1944,3526308,14,São José dos Campos,0.0084985835694051
352640,Junho/2020,8507.0,212,239,-27,-0.32,Laranjal Paulista,-23.0506,-47.8375,3526407,16,Sorocaba,0.026507581991301283
352650,Junho/2020,351.0,3,2,1,0.29,Lavínia,-21.1639,-51.0412,3526506,2,Araçatuba,0.007122507122507123
352660,Junho/2020,457.0,2,3,-1,-0.22,Lavrinhas,-22.57,-44.9024,3526605,14,São José dos Campos,0.005470459518599562
352670,Junho/2020,19717.0,491,435,56,0.28,Leme,-22.1809,-47.3841,3526704,5,Campinas,0.023482274179641934
352680,Junho/2020,20356.0,791,623,168,0.83,Lençóis Paulista,-22.6027,-48.8037,3526803,4,Bauru,0.03473177441540578
352690,Junho/2020,74301.0,1542,1940,-398,-0.53,Limeira,-22.566,-47.397,3526902,5,Campinas,0.02343171693516911
352700,Junho/2020,1518.0,19,24,-5,-0.33,Lindóia,-22.5226,-46.65,3527009,5,Campinas,0.014163372859025032
352710,Junho/2020,24593.0,626,459,167,0.68,Lins,-21.6718,-49.7526,3527108,4,Bauru,0.022059122514536657
352720,Junho/2020,14769.0,255,255,0,0.0,Lorena,-22.7334,-45.1197,3527207,14,São José dos Campos,0.017265894779605932
352725,Junho/2020,76.0,0,1,-1,-1.3,Lourdes,-20.965999999999998,-50.2263,3527256,2,Araçatuba,0.006578947368421052
352730,Junho/2020,15825.0,422,309,113,0.72,Louveira,-23.0856,-46.9484,3527306,5,Campinas,0.023096366508688782
352740,Junho/2020,9502.0,430,348,82,0.87,Lucélia,-21.7182,-51.0215,3527405,9,Presidente Prudente,0.0409387497368975
352750,Junho/2020,1051.0,3,6,-3,-0.28,Lucianópolis,-22.4294,-49.522,3527504,4,Bauru,0.004281636536631779
352760,Junho/2020,6587.0,634,205,429,6.97,Luís Antônio,-21.55,-47.7801,3527603,11,Ribeirão Preto,0.06368604827690906
352770,Junho/2020,530.0,10,54,-44,-7.67,Luiziânia,-21.6737,-50.3294,3527702,2,Araçatuba,0.06037735849056604
352780,Junho/2020,561.0,8,2,6,1.08,Lupércio,-22.4146,-49.81800000000001,3527801,8,Marília,0.008912655971479501
352790,Junho/2020,452.0,0,2,-2,-0.44,Lutécia,-22.3384,-50.394,3527900,8,Marília,0.0022123893805309734
352800,Junho/2020,3509.0,44,55,-11,-0.31,Macatuba,-22.5002,-48.7102,3528007,4,Bauru,0.014106583072100314
352810,Junho/2020,1440.0,26,71,-45,-3.03,Macaubal,-20.8022,-49.9687,3528106,13,São José do Rio Preto,0.033680555555555554
352820,Junho/2020,260.0,0,4,-4,-1.52,Macedônia,-20.1444,-50.1973,3528205,13,São José do Rio Preto,0.007692307692307693
352830,Junho/2020,460.0,13,21,-8,-1.71,Magda,-20.6445,-50.2305,3528304,13,São José do Rio Preto,0.03695652173913044
352840,Junho/2020,9229.0,200,167,33,0.36,Mairinque,-23.5398,-47.185,3528403,16,Sorocaba,0.019882977570701052
352850,Junho/2020,12684.0,242,275,-33,-0.26,Mairiporã,-23.3171,-46.5897,3528502,15,São Paulo,0.020380006307158624
352860,Junho/2020,1573.0,74,23,51,3.35,Manduri,-23.0056,-49.3202,3528601,16,Sorocaba,0.030832803560076286
352870,Junho/2020,302.0,1,3,-2,-0.66,Marabá Paulista,-22.1068,-51.9617,3528700,9,Presidente Prudente,0.006622516556291391
352880,Junho/2020,2726.0,32,43,-11,-0.4,Maracaí,-22.6149,-50.6713,3528809,8,Marília,0.013756419662509171
352885,Junho/2020,1684.0,26,23,3,0.18,Marapoama,-21.2587,-49.13,3528858,13,São José do Rio Preto,0.014548693586698337
352890,Junho/2020,138.0,3,1,2,1.47,Mariápolis,-21.7959,-51.1824,3528908,9,Presidente Prudente,0.014492753623188406
352900,Junho/2020,63410.0,1451,1559,-108,-0.17,Marília,-22.2171,-49.9501,3529005,8,Marília,0.02373442674656994
352910,Junho/2020,143.0,2,4,-2,-1.38,Marinópolis,-20.4389,-50.8254,3529104,13,São José do Rio Preto,0.02097902097902098
352920,Junho/2020,2164.0,41,31,10,0.46,Martinópolis,-22.1462,-51.1709,3529203,9,Presidente Prudente,0.0166358595194085
352930,Junho/2020,29968.0,2627,589,2038,7.3,Matão,-21.6025,-48.364,3529302,1,São Carlos,0.05365723438334223
352940,Junho/2020,58281.0,1129,1461,-332,-0.57,Mauá,-23.6677,-46.4613,3529401,15,São Paulo,0.02221993445548292
352950,Junho/2020,2356.0,19,22,-3,-0.13,Mendonça,-21.1757,-49.5791,3529500,13,São José do Rio Preto,0.00870118845500849
352960,Junho/2020,1836.0,13,21,-8,-0.43,Meridiano,-20.3579,-50.1811,3529609,13,São José do Rio Preto,0.009259259259259259
352965,Junho/2020,63.0,0,0,0,0.0,Mesópolis,-19.9684,-50.6326,3529658,13,São José do Rio Preto,0.0
352970,Junho/2020,1881.0,34,60,-26,-1.36,Miguelópolis,-20.1796,-48.03100000000001,3529708,6,Franca,0.024986709197235512
352980,Junho/2020,1254.0,20,18,2,0.16,Mineiros do Tietê,-22.412,-48.451,3529807,4,Bauru,0.015151515151515152
352990,Junho/2020,2431.0,20,28,-8,-0.33,Miracatu,-24.2766,-47.4625,3529906,10,Registro,0.009872480460715755
353000,Junho/2020,240.0,2,2,0,0.0,Mira Estrela,-19.9789,-50.138999999999996,3530003,13,São José do Rio Preto,0.008333333333333333
353010,Junho/2020,3489.0,85,146,-61,-1.72,Mirandópolis,-21.1313,-51.1035,3530102,2,Araçatuba,0.03310404127257094
353020,Junho/2020,2803.0,30,111,-81,-2.81,Mirante do Paranapanema,-22.2904,-51.9084,3530201,9,Presidente Prudente,0.025151623260792007
353030,Junho/2020,14344.0,413,398,15,0.1,Mirassol,-20.8169,-49.5206,3530300,13,São José do Rio Preto,0.028269659788064696
353040,Junho/2020,762.0,11,12,-1,-0.13,Mirassolândia,-20.6179,-49.4617,3530409,13,São José do Rio Preto,0.015091863517060367
353050,Junho/2020,16572.0,238,224,14,0.08,Mococa,-21.4647,-47.0024,3530508,5,Campinas,0.013939174511223751
353060,Junho/2020,93672.0,2370,2777,-407,-0.43,Mogi das Cruzes,-23.5208,-46.1854,3530607,15,São Paulo,0.02747352463916645
353070,Junho/2020,35691.0,1532,1112,420,1.19,Mogi Guaçu,-22.3675,-46.9428,3530706,5,Campinas,0.037040150177916
353080,Junho/2020,28074.0,581,498,83,0.3,Mogi Mirim,-22.4332,-46.9532,3530805,5,Campinas,0.019217069174325
353090,Junho/2020,515.0,9,12,-3,-0.58,Mombuca,-22.9285,-47.559,3530904,5,Campinas,0.020388349514563107
353100,Junho/2020,580.0,6,18,-12,-2.03,Monções,-20.8509,-50.0975,3531001,13,São José do Rio Preto,0.020689655172413793
353110,Junho/2020,6139.0,85,119,-34,-0.55,Mongaguá,-24.0809,-46.6265,3531100,12,Santos,0.016615083889884346
353120,Junho/2020,977.0,55,23,32,3.39,Monte Alegre do Sul,-22.6817,-46.681000000000004,3531209,5,Campinas,0.03991811668372569
353130,Junho/2020,12517.0,195,249,-54,-0.43,Monte Alto,-21.2655,-48.4971,3531308,11,Ribeirão Preto,0.017735879204282178
353140,Junho/2020,3977.0,214,112,102,2.63,Monte Aprazível,-20.768,-49.7184,3531407,13,São José do Rio Preto,0.04098566758863465
353150,Junho/2020,4679.0,534,50,484,11.54,Monte Azul Paulista,-20.9065,-48.6387,3531506,3,Barretos,0.06240649711476811
353160,Junho/2020,515.0,35,12,23,4.67,Monte Castelo,-21.2981,-51.5679,3531605,9,Presidente Prudente,0.04563106796116505
353170,Junho/2020,410.0,10,10,0,0.0,Monteiro Lobato,-22.9544,-45.8407,3531704,14,São José dos Campos,0.024390243902439025
353180,Junho/2020,10239.0,233,204,29,0.28,Monte Mor,-22.945,-47.3122,3531803,5,Campinas,0.021339974606895205
353190,Junho/2020,7077.0,224,68,156,2.25,Morro Agudo,-20.7288,-48.0581,3531902,6,Franca,0.02063021054118977
353200,Junho/2020,4269.0,67,79,-12,-0.28,Morungaba,-22.8811,-46.7896,3532009,5,Campinas,0.017100023424689623
353205,Junho/2020,651.0,11,18,-7,-1.06,Motuca,-21.5103,-48.1538,3532058,1,São Carlos,0.02227342549923195
353210,Junho/2020,192.0,3,2,1,0.52,Murutinga do Sul,-20.9908,-51.2774,3532108,2,Araçatuba,0.013020833333333334
353215,Junho/2020,163.0,0,1,-1,-0.61,Nantes,-22.6156,-51.24,3532157,9,Presidente Prudente,0.003067484662576687
353220,Junho/2020,725.0,7,8,-1,-0.14,Narandiba,-22.4057,-51.5274,3532207,9,Presidente Prudente,0.010344827586206896
353230,Junho/2020,709.0,29,2,27,3.96,Natividade da Serra,-23.3707,-45.4468,3532306,14,São José dos Campos,0.021861777150916785
353240,Junho/2020,2133.0,31,47,-16,-0.74,Nazaré Paulista,-23.1747,-46.3983,3532405,5,Campinas,0.01828410689170183
353250,Junho/2020,1410.0,38,31,7,0.5,Neves Paulista,-20.843000000000004,-49.6358,3532504,13,São José do Rio Preto,0.02446808510638298
353260,Junho/2020,1708.0,26,22,4,0.23,Nhandeara,-20.6945,-50.0436,3532603,13,São José do Rio Preto,0.01405152224824356
353270,Junho/2020,454.0,7,11,-4,-0.87,Nipoã,-20.9114,-49.7833,3532702,13,São José do Rio Preto,0.019823788546255508
353280,Junho/2020,1376.0,28,22,6,0.44,Nova Aliança,-21.0156,-49.4986,3532801,13,São José do Rio Preto,0.018168604651162792
353282,Junho/2020,1641.0,20,19,1,0.06,Nova Campina,-24.1224,-48.9022,3532827,7,Itapeva,0.011882998171846435
353284,Junho/2020,57.0,0,0,0,0.0,Nova Canaã Paulista,-20.3836,-50.9483,3532843,13,São José do Rio Preto,0.0
353286,Junho/2020,64.0,0,1,-1,-1.54,Nova Castilho,-20.7615,-50.3477,3532868,2,Araçatuba,0.0078125
353290,Junho/2020,3040.0,45,47,-2,-0.07,Nova Europa,-21.7765,-48.5705,3532900,1,São Carlos,0.015131578947368421
353300,Junho/2020,2907.0,51,60,-9,-0.31,Nova Granada,-20.5321,-49.3123,3533007,13,São José do Rio Preto,0.019091847265221878
353310,Junho/2020,61.0,0,2,-2,-3.17,Nova Guataporanga,-21.331999999999997,-51.6447,3533106,9,Presidente Prudente,0.01639344262295082
353320,Junho/2020,1445.0,8,69,-61,-4.05,Nova Independência,-21.1026,-51.4905,3533205,2,Araçatuba,0.026643598615916954
353325,Junho/2020,488.0,10,17,-7,-1.41,Novais,-20.9893,-48.9141,3533254,13,São José do Rio Preto,0.027663934426229508
353330,Junho/2020,134.0,6,3,3,2.29,Nova Luzitânia,-20.855999999999998,-50.2617,3533304,2,Araçatuba,0.033582089552238806
353340,Junho/2020,18060.0,432,567,-135,-0.74,Nova Odessa,-22.7832,-47.2941,3533403,5,Campinas,0.0276578073089701
353350,Junho/2020,10406.0,163,177,-14,-0.13,Novo Horizonte,-21.4651,-49.2234,3533502,13,São José do Rio Preto,0.016336728810301748
353360,Junho/2020,3341.0,193,65,128,3.98,Nuporanga,-20.7296,-47.7429,3533601,6,Franca,0.0386111942532176
353370,Junho/2020,650.0,8,5,3,0.46,Ocauçu,-22.438000000000002,-49.922,3533700,8,Marília,0.01
353380,Junho/2020,162.0,1,2,-1,-0.61,Óleo,-22.9435,-49.3419,3533809,8,Marília,0.009259259259259259
353390,Junho/2020,14607.0,245,367,-122,-0.83,Olímpia,-20.7366,-48.9106,3533908,3,Barretos,0.020948860135551448
353400,Junho/2020,2161.0,6,25,-19,-0.87,Onda Verde,-20.6042,-49.2929,3534005,13,São José do Rio Preto,0.0071726052753354926
353410,Junho/2020,598.0,5,10,-5,-0.83,Oriente,-22.1549,-50.0971,3534104,8,Marília,0.01254180602006689
353420,Junho/2020,3257.0,42,32,10,0.31,Orindiúva,-20.1861,-49.3464,3534203,13,São José do Rio Preto,0.011360147374884864
353430,Junho/2020,10396.0,236,358,-122,-1.16,Orlândia,-20.7169,-47.8852,3534302,6,Franca,0.02856868026163909
353440,Junho/2020,149091.0,4907,3888,1019,0.69,Osasco,-23.5324,-46.7916,3534401,15,São Paulo,0.0294954088442629
353450,Junho/2020,205.0,2,1,1,0.49,Oscar Bressane,-22.3149,-50.2811,3534500,8,Marília,0.007317073170731708
353460,Junho/2020,6557.0,103,188,-85,-1.28,Osvaldo Cruz,-21.7968,-50.8793,3534609,9,Presidente Prudente,0.02219002592649077
353470,Junho/2020,23716.0,519,511,8,0.03,Ourinhos,-22.9797,-49.8697,3534708,8,Marília,0.021715297689323662
353475,Junho/2020,2054.0,60,19,41,2.04,Ouroeste,-20.0061,-50.3768,3534757,13,São José do Rio Preto,0.019230769230769232
353480,Junho/2020,472.0,11,128,-117,-19.86,Ouro Verde,-21.4872,-51.7024,3534807,9,Presidente Prudente,0.1472457627118644
353490,Junho/2020,1696.0,30,26,4,0.24,Pacaembu,-21.5627,-51.2654,3534906,9,Presidente Prudente,0.01650943396226415
353500,Junho/2020,3705.0,39,46,-7,-0.19,Palestina,-20.39,-49.4309,3535002,13,São José do Rio Preto,0.011470985155195682
353510,Junho/2020,991.0,45,12,33,3.44,Palmares Paulista,-21.0854,-48.8037,3535101,13,São José do Rio Preto,0.02875882946518668
353520,Junho/2020,820.0,5,11,-6,-0.73,Palmeira d'Oeste,-20.4148,-50.7632,3535200,13,São José do Rio Preto,0.00975609756097561
353530,Junho/2020,3569.0,51,101,-50,-1.38,Palmital,-22.7858,-50.218,3535309,8,Marília,0.021294480246567667
353540,Junho/2020,2631.0,68,55,13,0.5,Panorama,-21.354,-51.8562,3535408,9,Presidente Prudente,0.023375142531356898
353550,Junho/2020,11842.0,141,200,-59,-0.5,Paraguaçu Paulista,-22.4114,-50.5732,3535507,8,Marília,0.014397905759162303
353560,Junho/2020,1705.0,17,38,-21,-1.22,Paraibuna,-23.3872,-45.6639,3535606,14,São José dos Campos,0.016129032258064516
353570,Junho/2020,1934.0,15,14,1,0.05,Paraíso,-21.0159,-48.7761,3535705,13,São José do Rio Preto,0.00749741468459152
353580,Junho/2020,3957.0,86,78,8,0.2,Paranapanema,-23.3862,-48.7214,3535804,7,Itapeva,0.020722769775082132
353590,Junho/2020,583.0,3,0,3,0.52,Paranapuã,-20.1048,-50.5886,3535903,13,São José do Rio Preto,0.002572898799313894
353600,Junho/2020,3016.0,37,33,4,0.13,Parapuã,-21.7792,-50.7949,3536000,8,Marília,0.011604774535809019
353610,Junho/2020,2055.0,24,45,-21,-1.01,Pardinho,-23.0841,-48.3679,3536109,16,Sorocaba,0.016788321167883213
353620,Junho/2020,2989.0,61,55,6,0.2,Pariquera-Açu,-24.7147,-47.8742,3536208,10,Registro,0.019404483104717297
353625,Junho/2020,134.0,1,3,-2,-1.47,Parisi,-20.3034,-50.0163,3536257,13,São José do Rio Preto,0.014925373134328358
353630,Junho/2020,3885.0,80,66,14,0.36,Patrocínio Paulista,-20.6384,-47.2801,3536307,6,Franca,0.01879021879021879
353640,Junho/2020,1852.0,91,30,61,3.41,Paulicéia,-21.3153,-51.8321,3536406,9,Presidente Prudente,0.03266738660907127
353650,Junho/2020,41362.0,996,888,108,0.26,Paulínia,-22.7542,-47.1488,3536505,5,Campinas,0.02277452734393888
353657,Junho/2020,301.0,1,1,0,0.0,Paulistânia,-22.5768,-49.4008,3536570,4,Bauru,0.0033222591362126247
353660,Junho/2020,631.0,8,4,4,0.64,Paulo de Faria,-20.0296,-49.4,3536604,13,São José do Rio Preto,0.009508716323296355
353670,Junho/2020,10745.0,207,215,-8,-0.07,Pederneiras,-22.3511,-48.7781,3536703,4,Bauru,0.01963704048394602
353680,Junho/2020,914.0,5,8,-3,-0.33,Pedra Bela,-22.7902,-46.4455,3536802,5,Campinas,0.007111597374179431
353690,Junho/2020,212.0,1,2,-1,-0.47,Pedranópolis,-20.2474,-50.1129,3536901,13,São José do Rio Preto,0.007075471698113208
353700,Junho/2020,3107.0,50,74,-24,-0.77,Pedregulho,-20.2535,-47.4775,3537008,6,Franca,0.019954940457032506
353710,Junho/2020,11750.0,336,280,56,0.48,Pedreira,-22.7413,-46.8948,3537107,5,Campinas,0.02621276595744681
353715,Junho/2020,361.0,11,4,7,1.98,Pedrinhas Paulista,-22.8174,-50.7933,3537156,8,Marília,0.02077562326869806
353720,Junho/2020,590.0,3,7,-4,-0.67,Pedro de Toledo,-24.2764,-47.2354,3537206,10,Registro,0.00847457627118644
353730,Junho/2020,14763.0,343,306,37,0.25,Penápolis,-21.4148,-50.0769,3537305,2,Araçatuba,0.021980627243785137
353740,Junho/2020,4643.0,53,84,-31,-0.66,Pereira Barreto,-20.6368,-51.1123,3537404,2,Araçatuba,0.01475339220331682
353750,Junho/2020,2539.0,71,58,13,0.51,Pereiras,-23.0804,-47.972,3537503,16,Sorocaba,0.025403702244978336
353760,Junho/2020,7401.0,128,175,-47,-0.63,Peruíbe,-24.311999999999998,-47.0012,3537602,12,Santos,0.02047020672882043
353770,Junho/2020,1180.0,7,15,-8,-0.67,Piacatu,-21.5921,-50.6003,3537701,2,Araçatuba,0.009322033898305085
353780,Junho/2020,6600.0,98,94,4,0.06,Piedade,-23.7139,-47.4256,3537800,16,Sorocaba,0.014545454545454545
353790,Junho/2020,5734.0,122,101,21,0.37,Pilar do Sul,-23.8077,-47.7222,3537909,16,Sorocaba,0.01944541332403209
353800,Junho/2020,31964.0,463,747,-284,-0.88,Pindamonhangaba,-22.9246,-45.4613,3538006,14,São José dos Campos,0.018927543486422223
353810,Junho/2020,2679.0,27,45,-18,-0.67,Pindorama,-21.1853,-48.9086,3538105,13,São José do Rio Preto,0.013437849944008958
353820,Junho/2020,2112.0,24,50,-26,-1.22,Pinhalzinho,-22.7811,-46.5897,3538204,5,Campinas,0.017518939393939392
353830,Junho/2020,275.0,2,21,-19,-6.46,Piquerobi,-21.8747,-51.7282,3538303,9,Presidente Prudente,0.04181818181818182
353850,Junho/2020,1162.0,58,14,44,3.94,Piquete,-22.6069,-45.1869,3538501,14,São José dos Campos,0.03098106712564544
353860,Junho/2020,3928.0,43,79,-36,-0.91,Piracaia,-23.0525,-46.3594,3538600,5,Campinas,0.015529531568228106
353870,Junho/2020,112815.0,2413,2589,-176,-0.16,Piracicaba,-22.7338,-47.6476,3538709,5,Campinas,0.022169037805256392
353880,Junho/2020,5079.0,78,75,3,0.06,Piraju,-23.1981,-49.3803,3538808,7,Itapeva,0.015062020082693443
353890,Junho/2020,3600.0,65,75,-10,-0.28,Pirajuí,-21.999000000000002,-49.4608,3538907,4,Bauru,0.019444444444444445
353900,Junho/2020,2434.0,34,34,0,0.0,Pirangi,-21.0886,-48.6607,3539004,3,Barretos,0.013968775677896467
353910,Junho/2020,1745.0,49,70,-21,-1.19,Pirapora do Bom Jesus,-23.3965,-46.9991,3539103,15,São Paulo,0.034097421203438394
353920,Junho/2020,3968.0,69,90,-21,-0.53,Pirapozinho,-22.2711,-51.4976,3539202,9,Presidente Prudente,0.020035282258064516
353930,Junho/2020,17050.0,737,547,190,1.13,Pirassununga,-21.996,-47.4257,3539301,5,Campinas,0.03765395894428152
353940,Junho/2020,1749.0,38,26,12,0.69,Piratininga,-22.4142,-49.1339,3539400,4,Bauru,0.018296169239565466
353950,Junho/2020,8022.0,89,279,-190,-2.31,Pitangueiras,-21.0132,-48.221000000000004,3539509,11,Ribeirão Preto,0.02293692346048367
353960,Junho/2020,2975.0,65,91,-26,-0.87,Planalto,-21.0342,-49.933,3539608,13,São José do Rio Preto,0.02621848739495798
353970,Junho/2020,308.0,5,3,2,0.65,Platina,-22.6371,-50.2104,3539707,8,Marília,0.012987012987012988
353980,Junho/2020,22261.0,621,763,-142,-0.63,Poá,-23.5333,-46.3473,3539806,15,São Paulo,0.031085755356902205
353990,Junho/2020,1275.0,36,38,-2,-0.16,Poloni,-20.7829,-49.8258,3539905,13,São José do Rio Preto,0.029019607843137254
354000,Junho/2020,7774.0,84,92,-8,-0.1,Pompéia,-22.107,-50.176,3540002,8,Marília,0.011319783895034732
354010,Junho/2020,279.0,8,5,3,1.09,Pongaí,-21.7396,-49.3604,3540101,4,Bauru,0.023297491039426525
354020,Junho/2020,11866.0,154,112,42,0.36,Pontal,-21.0216,-48.0423,3540200,11,Ribeirão Preto,0.011208494859261757
354025,Junho/2020,135.0,0,2,-2,-1.46,Pontalinda,-20.4396,-50.5258,3540259,13,São José do Rio Preto,0.007407407407407408
354030,Junho/2020,426.0,2,9,-7,-1.62,Pontes Gestal,-20.1727,-49.7064,3540309,13,São José do Rio Preto,0.012910798122065728
354040,Junho/2020,321.0,0,1,-1,-0.31,Populina,-19.9453,-50.538000000000004,3540408,13,São José do Rio Preto,0.001557632398753894
354050,Junho/2020,1325.0,17,64,-47,-3.43,Porangaba,-23.1761,-48.1195,3540507,16,Sorocaba,0.030566037735849056
354060,Junho/2020,14143.0,298,336,-38,-0.27,Porto Feliz,-23.2093,-47.5251,3540606,16,Sorocaba,0.022413915010959486
354070,Junho/2020,13715.0,309,269,40,0.29,Porto Ferreira,-21.8498,-47.486999999999995,3540705,1,São Carlos,0.02107181917608458
354075,Junho/2020,926.0,19,35,-16,-1.7,Potim,-22.8343,-45.2552,3540754,14,São José dos Campos,0.029157667386609073
354080,Junho/2020,4198.0,118,68,50,1.21,Potirendaba,-21.0428,-49.3815,3540804,13,São José do Rio Preto,0.022153406383992377
354085,Junho/2020,80.0,21,1,20,33.33,Pracinha,-21.8496,-51.0868,3540853,9,Presidente Prudente,0.1375
354090,Junho/2020,7342.0,83,83,0,0.0,Pradópolis,-21.3626,-48.0679,3540903,11,Ribeirão Preto,0.01130482157450286
354100,Junho/2020,39365.0,760,961,-201,-0.51,Praia Grande,-24.0084,-46.4121,3541000,12,Santos,0.02185951987806427
354105,Junho/2020,1058.0,12,13,-1,-0.09,Pratânia,-22.8112,-48.6636,3541059,16,Sorocaba,0.011814744801512287
354110,Junho/2020,547.0,4,4,0,0.0,Presidente Alves,-22.0999,-49.4381,3541109,4,Bauru,0.007312614259597806
354120,Junho/2020,3188.0,39,36,3,0.09,Presidente Bernardes,-22.0082,-51.5565,3541208,9,Presidente Prudente,0.011762860727728983
354130,Junho/2020,4257.0,87,127,-40,-0.93,Presidente Epitácio,-21.7651,-52.1111,3541307,9,Presidente Prudente,0.025135071646699553
