Código MTE,Período,Estoque,Admissões,Desligamentos,Saldos,Variação Relativa (%),Nome,Latitude,Longitude,Código IBGE,ID Reg. Adm.,Apelido Reg. Adm.
354190,Fevereiro/2021,1170.0,58,24,34,2.99,Queluz,-22.5312,-44.7781,3541901,14,São José dos Campos
354200,Fevereiro/2021,1337.0,65,48,17,1.29,Quintana,-22.0692,-50.307,3542008,8,Marília
354210,Fevereiro/2021,2348.0,76,52,24,1.03,Rafard,-23.0105,-47.5318,3542107,5,Campinas
354220,Fevereiro/2021,6075.0,117,127,-10,-0.16,Rancharia,-22.2269,-50.893,3542206,9,Presidente Prudente
354230,Fevereiro/2021,599.0,65,53,12,2.04,Redenção da Serra,-23.2638,-45.5422,3542305,14,São José dos Campos
354240,Fevereiro/2021,4208.0,168,131,37,0.89,Regente Feijó,-22.2181,-51.3055,3542404,9,Presidente Prudente
354250,Fevereiro/2021,1171.0,12,28,-16,-1.35,Reginópolis,-21.8914,-49.2268,3542503,4,Bauru
354260,Fevereiro/2021,11450.0,362,295,67,0.59,Registro,-24.4979,-47.8449,3542602,10,Registro
354270,Fevereiro/2021,1648.0,61,43,18,1.1,Restinga,-20.6056,-47.4833,3542701,6,Franca
354280,Fevereiro/2021,322.0,27,19,8,2.55,Ribeira,-24.6517,-49.0044,3542800,7,Itapeva
354290,Fevereiro/2021,2077.0,38,63,-25,-1.19,Ribeirão Bonito,-22.0685,-48.182,3542909,1,São Carlos
354300,Fevereiro/2021,2992.0,68,58,10,0.34,Ribeirão Branco,-24.2206,-48.7635,3543006,7,Itapeva
354310,Fevereiro/2021,542.0,45,13,32,6.27,Ribeirão Corrente,-20.4579,-47.5904,3543105,6,Franca
354320,Fevereiro/2021,643.0,20,5,15,2.39,Ribeirão do Sul,-22.789,-49.933,3543204,8,Marília
354323,Fevereiro/2021,87.0,2,4,-2,-2.25,Ribeirão dos Índios,-21.8382,-51.6103,3543238,9,Presidente Prudente
354325,Fevereiro/2021,305.0,4,6,-2,-0.65,Ribeirão Grande,-24.1011,-48.3679,3543253,7,Itapeva
354330,Fevereiro/2021,18613.0,680,532,148,0.8,Ribeirão Pires,-23.7067,-46.4058,3543303,15,São Paulo
354340,Fevereiro/2021,223076.0,9614,7994,1620,0.73,Ribeirão Preto,-21.1699,-47.8099,3543402,11,Ribeirão Preto
354350,Fevereiro/2021,516.0,39,14,25,5.09,Riversul,-23.829,-49.429,3543501,7,Itapeva
354360,Fevereiro/2021,953.0,47,35,12,1.28,Rifaina,-20.0803,-47.4291,3543600,6,Franca
354370,Fevereiro/2021,1422.0,30,42,-12,-0.84,Rincão,-21.5894,-48.0728,3543709,1,São Carlos
354380,Fevereiro/2021,1588.0,44,37,7,0.44,Rinópolis,-21.7284,-50.7239,3543808,8,Marília
354390,Fevereiro/2021,62280.0,2729,2154,575,0.93,Rio Claro,-22.3984,-47.5546,3543907,5,Campinas
354400,Fevereiro/2021,9112.0,429,217,212,2.38,Rio das Pedras,-22.8417,-47.6047,3544004,5,Campinas
354410,Fevereiro/2021,2599.0,119,64,55,2.16,Rio Grande da Serra,-23.7437,-46.3971,3544103,15,São Paulo
354420,Fevereiro/2021,590.0,21,23,-2,-0.34,Riolândia,-19.9868,-49.6836,3544202,13,São José do Rio Preto
354425,Fevereiro/2021,1617.0,36,51,-15,-0.92,Rosana,-22.5782,-53.0603,3544251,9,Presidente Prudente
354430,Fevereiro/2021,1864.0,70,90,-20,-1.06,Roseira,-22.8938,-45.307,3544301,14,São José dos Campos
354440,Fevereiro/2021,513.0,12,6,6,1.18,Rubiácea,-21.3006,-50.7296,3544400,2,Araçatuba
354450,Fevereiro/2021,390.0,12,9,3,0.78,Rubinéia,-20.1759,-51.007,3544509,13,São José do Rio Preto
354460,Fevereiro/2021,344.0,8,4,4,1.18,Sabino,-21.4593,-49.5755,3544608,4,Bauru
354470,Fevereiro/2021,115.0,2,3,-1,-0.86,Sagres,-21.8823,-50.9594,3544707,9,Presidente Prudente
354480,Fevereiro/2021,573.0,18,26,-8,-1.38,Sales,-21.3427,-49.4897,3544806,13,São José do Rio Preto
354490,Fevereiro/2021,2326.0,75,79,-4,-0.17,Sales Oliveira,-20.7696,-47.8369,3544905,6,Franca
354500,Fevereiro/2021,1738.0,60,39,21,1.22,Salesópolis,-23.5288,-45.8465,3545001,15,São Paulo
354510,Fevereiro/2021,431.0,160,9,151,53.93,Salmourão,-21.6267,-50.8614,3545100,9,Presidente Prudente
354515,Fevereiro/2021,1514.0,89,57,32,2.16,Saltinho,-22.8442,-47.6754,3545159,5,Campinas
354520,Fevereiro/2021,31710.0,1254,1123,131,0.41,Salto,-23.1996,-47.2931,3545209,16,Sorocaba
354530,Fevereiro/2021,5439.0,168,147,21,0.39,Salto de Pirapora,-23.6474,-47.5743,3545308,16,Sorocaba
354540,Fevereiro/2021,1495.0,55,20,35,2.4,Salto Grande,-22.8894,-49.9831,3545407,8,Marília
354550,Fevereiro/2021,1280.0,17,90,-73,-5.4,Sandovalina,-22.4551,-51.7648,3545506,9,Presidente Prudente
354560,Fevereiro/2021,4043.0,105,42,63,1.58,Santa Adélia,-21.2427,-48.8063,3545605,13,São José do Rio Preto
354570,Fevereiro/2021,2906.0,87,39,48,1.68,Santa Albertina,-20.0311,-50.7297,3545704,13,São José do Rio Preto
354580,Fevereiro/2021,47534.0,2523,1784,739,1.58,Santa Bárbara d'Oeste,-22.7553,-47.4143,3545803,5,Campinas
354600,Fevereiro/2021,2159.0,101,41,60,2.86,Santa Branca,-23.3933,-45.8875,3546009,14,São José dos Campos
354610,Fevereiro/2021,754.0,90,22,68,9.91,Santa Clara d'Oeste,-20.09,-50.9491,3546108,13,São José do Rio Preto
354620,Fevereiro/2021,1039.0,35,22,13,1.27,Santa Cruz da Conceição,-22.1405,-47.4512,3546207,5,Campinas
354625,Fevereiro/2021,429.0,6,1,5,1.18,Santa Cruz da Esperança,-21.2951,-47.4304,3546256,11,Ribeirão Preto
354630,Fevereiro/2021,5807.0,175,122,53,0.92,Santa Cruz das Palmeiras,-21.8235,-47.24800000000001,3546306,5,Campinas
354640,Fevereiro/2021,14884.0,449,631,-182,-1.21,Santa Cruz do Rio Pardo,-22.8988,-49.6354,3546405,8,Marília
354650,Fevereiro/2021,354.0,32,5,27,8.26,Santa Ernestina,-21.4618,-48.3953,3546504,1,São Carlos
354660,Fevereiro/2021,6957.0,297,325,-28,-0.4,Santa Fé do Sul,-20.2083,-50.932,3546603,13,São José do Rio Preto
354670,Fevereiro/2021,9249.0,298,205,93,1.02,Santa Gertrudes,-22.4572,-47.5272,3546702,5,Campinas
354680,Fevereiro/2021,9849.0,293,206,87,0.89,Santa Isabel,-23.3172,-46.2237,3546801,15,São Paulo
354690,Fevereiro/2021,627.0,12,6,6,0.97,Santa Lúcia,-21.685,-48.0885,3546900,1,São Carlos
354700,Fevereiro/2021,1338.0,45,44,1,0.07,Santa Maria da Serra,-22.5661,-48.1593,3547007,5,Campinas
354710,Fevereiro/2021,198.0,9,5,4,2.06,Santa Mercedes,-21.3495,-51.7564,3547106,9,Presidente Prudente
354720,Fevereiro/2021,69.0,0,3,-3,-4.17,Santana da Ponte Pensa,-20.2523,-50.8014,3547205,13,São José do Rio Preto
354730,Fevereiro/2021,47689.0,2069,1713,356,0.75,Santana de Parnaíba,-23.4439,-46.9178,3547304,15,São Paulo
354740,Fevereiro/2021,118.0,0,2,-2,-1.67,Santa Rita d'Oeste,-20.1414,-50.8358,3547403,13,São José do Rio Preto
354750,Fevereiro/2021,6633.0,1505,179,1326,24.99,Santa Rita do Passa Quatro,-21.7083,-47.478,3547502,1,São Carlos
354760,Fevereiro/2021,4412.0,110,76,34,0.78,Santa Rosa de Viterbo,-21.4776,-47.3622,3547601,11,Ribeirão Preto
354765,Fevereiro/2021,121.0,2,3,-1,-0.82,Santa Salete,-20.2429,-50.6887,3547650,13,São José do Rio Preto
354770,Fevereiro/2021,2881.0,85,58,27,0.95,Santo Anastácio,-21.9747,-51.6527,3547700,9,Presidente Prudente
354780,Fevereiro/2021,200632.0,8163,7367,796,0.4,Santo André,-23.6737,-46.5432,3547809,15,São Paulo
354790,Fevereiro/2021,784.0,26,28,-2,-0.25,Santo Antônio da Alegria,-21.0864,-47.1464,3547908,11,Ribeirão Preto
354800,Fevereiro/2021,6342.0,316,242,74,1.18,Santo Antônio de Posse,-22.6029,-46.9192,3548005,5,Campinas
354805,Fevereiro/2021,1023.0,34,11,23,2.3,Santo Antônio do Aracanguá,-20.9331,-50.49800000000001,3548054,2,Araçatuba
354810,Fevereiro/2021,1005.0,19,29,-10,-0.99,Santo Antônio do Jardim,-22.1121,-46.6845,3548104,5,Campinas
354820,Fevereiro/2021,1145.0,51,20,31,2.78,Santo Antônio do Pinhal,-22.827,-45.663,3548203,14,São José dos Campos
354830,Fevereiro/2021,96.0,6,1,5,5.49,Santo Expedito,-21.8467,-51.3929,3548302,9,Presidente Prudente
354840,Fevereiro/2021,332.0,21,7,14,4.4,Santópolis do Aguapeí,-21.6376,-50.5044,3548401,2,Araçatuba
354850,Fevereiro/2021,162243.0,4574,3800,774,0.48,Santos,-23.9535,-46.335,3548500,12,Santos
354860,Fevereiro/2021,1517.0,41,44,-3,-0.2,São Bento do Sapucaí,-22.6837,-45.7287,3548609,14,São José dos Campos
354870,Fevereiro/2021,247410.0,10976,8017,2959,1.21,São Bernardo do Campo,-23.6914,-46.5646,3548708,15,São Paulo
354880,Fevereiro/2021,111271.0,4370,3465,905,0.82,São Caetano do Sul,-23.6229,-46.5548,3548807,15,São Paulo
354890,Fevereiro/2021,75861.0,3423,2391,1032,1.38,São Carlos,-22.0174,-47.886,3548906,1,São Carlos
354900,Fevereiro/2021,56.0,0,1,-1,-1.75,São Francisco,-20.3623,-50.6952,3549003,13,São José do Rio Preto
354910,Fevereiro/2021,22009.0,831,654,177,0.81,São João da Boa Vista,-21.9707,-46.7944,3549102,5,Campinas
354920,Fevereiro/2021,89.0,5,2,3,3.49,São João das Duas Pontes,-20.3879,-50.3792,3549201,13,São José do Rio Preto
354925,Fevereiro/2021,97.0,4,2,2,2.11,São João de Iracema,-20.5111,-50.3561,3549250,2,Araçatuba
354930,Fevereiro/2021,85.0,3,3,0,0.0,São João do Pau d'Alho,-21.2662,-51.6672,3549300,9,Presidente Prudente
354940,Fevereiro/2021,13142.0,354,272,82,0.63,São Joaquim da Barra,-20.5812,-47.8593,3549409,6,Franca
354950,Fevereiro/2021,757.0,20,10,10,1.34,São José da Bela Vista,-20.5935,-47.6424,3549508,6,Franca
354960,Fevereiro/2021,522.0,8,3,5,0.97,São José do Barreiro,-22.6414,-44.5774,3549607,14,São José dos Campos
354970,Fevereiro/2021,13330.0,538,317,221,1.69,São José do Rio Pardo,-21.5953,-46.8873,3549706,5,Campinas
354980,Fevereiro/2021,138400.0,6231,4879,1352,0.99,São José do Rio Preto,-20.8113,-49.3758,3549805,13,São José do Rio Preto
354990,Fevereiro/2021,175356.0,7248,5810,1438,0.83,São José dos Campos,-23.1896,-45.8841,3549904,14,São José dos Campos
354995,Fevereiro/2021,7014.0,1561,1148,413,6.26,São Lourenço da Serra,-23.8491,-46.9432,3549953,15,São Paulo
355000,Fevereiro/2021,1753.0,34,17,17,0.98,São Luiz do Paraitinga,-23.222,-45.3109,3550001,14,São José dos Campos
355010,Fevereiro/2021,7322.0,194,170,24,0.33,São Manuel,-22.7321,-48.5723,3550100,16,Sorocaba
355020,Fevereiro/2021,3815.0,158,140,18,0.47,São Miguel Arcanjo,-23.8782,-47.9935,3550209,16,Sorocaba
355030,Fevereiro/2021,4356773.0,231338,182405,48933,1.14,São Paulo,-23.5329,-46.6395,3550308,15,São Paulo
355040,Fevereiro/2021,6863.0,367,226,141,2.1,São Pedro,-22.5483,-47.9096,3550407,5,Campinas
355050,Fevereiro/2021,1116.0,116,34,82,7.93,São Pedro do Turvo,-22.7453,-49.7428,3550506,8,Marília
355060,Fevereiro/2021,19013.0,878,793,85,0.45,São Roque,-23.5226,-47.1357,3550605,16,Sorocaba
355070,Fevereiro/2021,15845.0,728,714,14,0.09,São Sebastião,-23.7951,-45.4143,3550704,14,São José dos Campos
355080,Fevereiro/2021,2330.0,51,38,13,0.56,São Sebastião da Grama,-21.7041,-46.8208,3550803,5,Campinas
355090,Fevereiro/2021,3203.0,114,106,8,0.25,São Simão,-21.4732,-47.5518,3550902,11,Ribeirão Preto
355100,Fevereiro/2021,29607.0,920,907,13,0.04,São Vicente,-23.9574,-46.3883,3551009,12,Santos
355110,Fevereiro/2021,1745.0,65,57,8,0.46,Sarapuí,-23.6397,-47.8249,3551108,16,Sorocaba
355120,Fevereiro/2021,433.0,29,8,21,5.1,Sarutaiá,-23.2721,-49.4763,3551207,7,Itapeva
355130,Fevereiro/2021,2075.0,37,16,21,1.02,Sebastianópolis do Sul,-20.6523,-49.925,3551306,13,São José do Rio Preto
355140,Fevereiro/2021,775.0,19,14,5,0.65,Serra Azul,-21.3074,-47.5602,3551405,11,Ribeirão Preto
355150,Fevereiro/2021,6615.0,262,188,74,1.13,Serrana,-21.2043,-47.5952,3551504,11,Ribeirão Preto
355160,Fevereiro/2021,6041.0,194,157,37,0.62,Serra Negra,-22.6139,-46.7033,3551603,5,Campinas
355170,Fevereiro/2021,41679.0,2036,1668,368,0.89,Sertãozinho,-21.1316,-47.9875,3551702,11,Ribeirão Preto
355180,Fevereiro/2021,1865.0,13,23,-10,-0.53,Sete Barras,-24.382,-47.9279,3551801,10,Registro
355190,Fevereiro/2021,2186.0,289,77,212,10.74,Severínia,-20.8108,-48.8054,3551900,3,Barretos
355200,Fevereiro/2021,711.0,10,8,2,0.28,Silveiras,-22.6638,-44.8522,3552007,14,São José dos Campos
355210,Fevereiro/2021,8024.0,301,212,89,1.12,Socorro,-22.5903,-46.5251,3552106,5,Campinas
355220,Fevereiro/2021,193473.0,9820,7189,2631,1.38,Sorocaba,-23.4969,-47.4451,3552205,16,Sorocaba
355230,Fevereiro/2021,1145.0,33,49,-16,-1.38,Sud Mennucci,-20.6872,-50.9238,3552304,2,Araçatuba
355240,Fevereiro/2021,55250.0,2790,1816,974,1.79,Sumaré,-22.8204,-47.2728,3552403,5,Campinas
355250,Fevereiro/2021,62720.0,2643,1979,664,1.07,Suzano,-23.5448,-46.3112,3552502,15,São Paulo
355255,Fevereiro/2021,1317.0,25,18,7,0.53,Suzanápolis,-20.4981,-51.0268,3552551,2,Araçatuba
355260,Fevereiro/2021,1496.0,50,45,5,0.34,Tabapuã,-20.9602,-49.0307,3552601,13,São José do Rio Preto
355270,Fevereiro/2021,3018.0,136,100,36,1.21,Tabatinga,-21.7239,-48.6896,3552700,1,São Carlos
355280,Fevereiro/2021,57914.0,2689,2195,494,0.86,Taboão da Serra,-23.6019,-46.7526,3552809,15,São Paulo
355290,Fevereiro/2021,345.0,8,6,2,0.58,Taciba,-22.3866,-51.2882,3552908,9,Presidente Prudente
355300,Fevereiro/2021,4292.0,258,166,92,2.19,Taguaí,-23.4452,-49.4024,3553005,7,Itapeva
355310,Fevereiro/2021,421.0,8,8,0,0.0,Taiaçu,-21.1431,-48.5112,3553104,3,Barretos
355320,Fevereiro/2021,722.0,25,8,17,2.41,Taiúva,-21.1223,-48.4528,3553203,3,Barretos
355330,Fevereiro/2021,5314.0,180,187,-7,-0.13,Tambaú,-21.7029,-47.2703,3553302,5,Campinas
355340,Fevereiro/2021,5110.0,209,134,75,1.49,Tanabi,-20.6228,-49.6563,3553401,13,São José do Rio Preto
355350,Fevereiro/2021,807.0,27,34,-7,-0.86,Tapiraí,-23.9612,-47.5062,3553500,16,Sorocaba
355360,Fevereiro/2021,2478.0,68,47,21,0.85,Tapiratiba,-21.4713,-46.7448,3553609,5,Campinas
355365,Fevereiro/2021,404.0,4,9,-5,-1.22,Taquaral,-21.0737,-48.4126,3553658,11,Ribeirão Preto
355370,Fevereiro/2021,9352.0,344,353,-9,-0.1,Taquaritinga,-21.4049,-48.5103,3553708,1,São Carlos
355380,Fevereiro/2021,4320.0,165,283,-118,-2.66,Taquarituba,-23.5307,-49.24100000000001,3553807,7,Itapeva
355385,Fevereiro/2021,1343.0,43,20,23,1.74,Taquarivaí,-23.9211,-48.6948,3553856,7,Itapeva
355390,Fevereiro/2021,1291.0,38,32,6,0.47,Tarabai,-22.3016,-51.5621,3553906,9,Presidente Prudente
355395,Fevereiro/2021,5402.0,415,247,168,3.21,Tarumã,-22.7429,-50.5786,3553955,8,Marília
355400,Fevereiro/2021,27166.0,1015,780,235,0.87,Tatuí,-23.3487,-47.8461,3554003,16,Sorocaba
355410,Fevereiro/2021,73009.0,2859,2559,300,0.41,Taubaté,-23.0104,-45.5593,3554102,14,São José dos Campos
355420,Fevereiro/2021,856.0,69,31,38,4.65,Tejupá,-23.3425,-49.3722,3554201,7,Itapeva
355430,Fevereiro/2021,2645.0,54,75,-21,-0.79,Teodoro Sampaio,-22.5299,-52.1682,3554300,9,Presidente Prudente
355440,Fevereiro/2021,1358.0,291,67,224,19.75,Terra Roxa,-20.787,-48.3314,3554409,3,Barretos
355450,Fevereiro/2021,14150.0,499,381,118,0.84,Tietê,-23.1101,-47.7164,3554508,16,Sorocaba
355460,Fevereiro/2021,266.0,13,9,4,1.53,Timburi,-23.2057,-49.6096,3554607,8,Marília
355465,Fevereiro/2021,230.0,3,8,-5,-2.13,Torre de Pedra,-23.2462,-48.1955,3554656,16,Sorocaba
355470,Fevereiro/2021,2065.0,72,73,-1,-0.05,Torrinha,-22.4237,-48.1731,3554706,5,Campinas
355475,Fevereiro/2021,426.0,25,18,7,1.67,Trabiju,-22.0388,-48.3342,3554755,1,São Carlos
355480,Fevereiro/2021,4937.0,192,134,58,1.19,Tremembé,-22.9571,-45.5475,3554805,14,São José dos Campos
355490,Fevereiro/2021,363.0,29,16,13,3.71,Três Fronteiras,-20.2344,-50.8905,3554904,13,São José do Rio Preto
355495,Fevereiro/2021,641.0,6,10,-4,-0.62,Tuiuti,-22.8193,-46.6937,3554953,5,Campinas
355500,Fevereiro/2021,14217.0,737,462,275,1.97,Tupã,-21.9335,-50.5191,3555000,8,Marília
355510,Fevereiro/2021,1949.0,86,49,37,1.94,Tupi Paulista,-21.3825,-51.575,3555109,9,Presidente Prudente
355520,Fevereiro/2021,117.0,6,3,3,2.63,Turiúba,-20.9428,-50.1135,3555208,2,Araçatuba
355530,Fevereiro/2021,145.0,4,1,3,2.11,Turmalina,-20.0486,-50.4792,3555307,13,São José do Rio Preto
355535,Fevereiro/2021,1292.0,97,31,66,5.38,Ubarana,-21.165,-49.7198,3555356,13,São José do Rio Preto
355540,Fevereiro/2021,18459.0,782,727,55,0.3,Ubatuba,-23.4332,-45.0834,3555406,14,São José dos Campos
355550,Fevereiro/2021,1457.0,17,16,1,0.07,Ubirajara,-22.5272,-49.6613,3555505,4,Bauru
355560,Fevereiro/2021,893.0,49,36,13,1.48,Uchoa,-20.9511,-49.1713,3555604,13,São José do Rio Preto
355570,Fevereiro/2021,103.0,2,11,-9,-8.04,União Paulista,-20.8862,-49.9025,3555703,13,São José do Rio Preto
355580,Fevereiro/2021,1126.0,64,33,31,2.83,Urânia,-20.2455,-50.6455,3555802,13,São José do Rio Preto
355590,Fevereiro/2021,88.0,1,0,1,1.15,Uru,-21.7866,-49.2848,3555901,4,Bauru
355600,Fevereiro/2021,2905.0,140,66,74,2.61,Urupês,-21.2032,-49.2931,3556008,13,São José do Rio Preto
355610,Fevereiro/2021,2792.0,232,114,118,4.41,Valentim Gentil,-20.4217,-50.0889,3556107,13,São José do Rio Preto
355620,Fevereiro/2021,43473.0,2151,1447,704,1.65,Valinhos,-22.9698,-46.9974,3556206,5,Campinas
355630,Fevereiro/2021,5216.0,155,115,40,0.77,Valparaíso,-21.2229,-50.8699,3556305,2,Araçatuba
355635,Fevereiro/2021,974.0,30,39,-9,-0.92,Vargem,-22.887,-46.4124,3556354,5,Campinas
355640,Fevereiro/2021,7154.0,393,227,166,2.38,Vargem Grande do Sul,-21.8322,-46.8913,3556404,5,Campinas
355645,Fevereiro/2021,11481.0,816,487,329,2.95,Vargem Grande Paulista,-23.5993,-47.022,3556453,15,São Paulo
355650,Fevereiro/2021,16980.0,1053,653,400,2.41,Várzea Paulista,-23.2136,-46.8234,3556503,5,Campinas
355660,Fevereiro/2021,903.0,29,19,10,1.12,Vera Cruz,-22.2183,-49.8207,3556602,8,Marília
355670,Fevereiro/2021,38940.0,1478,1115,363,0.94,Vinhedo,-23.0302,-46.9833,3556701,5,Campinas
355680,Fevereiro/2021,2595.0,303,90,213,8.94,Viradouro,-20.8734,-48.293,3556800,3,Barretos
355690,Fevereiro/2021,3706.0,489,78,411,12.47,Vista Alegre do Alto,-21.1692,-48.6284,3556909,3,Barretos
355695,Fevereiro/2021,105.0,2,2,0,0.0,Vitória Brasil,-20.1956,-50.4875,3556958,13,São José do Rio Preto
355700,Fevereiro/2021,17497.0,747,650,97,0.56,Votorantim,-23.5446,-47.4388,3557006,16,Sorocaba
355710,Fevereiro/2021,25535.0,1133,949,184,0.73,Votuporanga,-20.4237,-49.9781,3557105,13,São José do Rio Preto
355715,Fevereiro/2021,348.0,8,6,2,0.58,Zacarias,-21.0506,-50.0552,3557154,13,São José do Rio Preto
355720,Fevereiro/2021,1487.0,62,54,8,0.54,Chavantes,-23.0366,-49.7096,3557204,8,Marília
355730,Fevereiro/2021,1900.0,96,39,57,3.09,Estiva Gerbi,-22.2713,-46.9481,3557303,5,Campinas
350010,Março/2021,9293.0,394,222,172,1.89,Adamantina,-21.682,-51.0737,3500105,9,Presidente Prudente
350020,Março/2021,705.0,27,17,10,1.44,Adolfo,-21.2325,-49.6451,3500204,13,São José do Rio Preto
350030,Março/2021,7604.0,249,237,12,0.16,Aguaí,-22.0572,-46.9735,3500303,5,Campinas
350040,Março/2021,800.0,35,27,8,1.01,Águas da Prata,-21.9319,-46.7176,3500402,5,Campinas
350050,Março/2021,4906.0,134,158,-24,-0.49,Águas de Lindóia,-22.4733,-46.6314,3500501,5,Campinas
350055,Março/2021,1234.0,23,16,7,0.57,Águas de Santa Bárbara,-22.8812,-49.2421,3500550,16,Sorocaba
350060,Março/2021,973.0,35,49,-14,-1.42,Águas de São Pedro,-22.5977,-47.8734,3500600,5,Campinas
350070,Março/2021,8043.0,325,254,71,0.89,Agudos,-22.4694,-48.9863,3500709,4,Bauru
350075,Março/2021,702.0,27,14,13,1.89,Alambari,-23.5503,-47.898,3500758,16,Sorocaba
350080,Março/2021,1345.0,7,31,-24,-1.75,Alfredo Marcondes,-21.9527,-51.414,3500808,9,Presidente Prudente
350090,Março/2021,804.0,28,9,19,2.42,Altair,-20.5242,-49.0571,3500907,3,Barretos
350100,Março/2021,3021.0,108,72,36,1.21,Altinópolis,-21.0214,-47.3712,3501004,11,Ribeirão Preto
350110,Março/2021,497.0,16,8,8,1.64,Alto Alegre,-21.5811,-50.168,3501103,2,Araçatuba
350115,Março/2021,6691.0,168,143,25,0.38,Alumínio,-23.5306,-47.2546,3501152,16,Sorocaba
350120,Março/2021,500.0,10,5,5,1.01,Álvares Florence,-20.3203,-49.9141,3501202,13,São José do Rio Preto
350130,Março/2021,2668.0,73,63,10,0.38,Álvares Machado,-22.0764,-51.4722,3501301,9,Presidente Prudente
350140,Março/2021,201.0,1,2,-1,-0.5,Álvaro de Carvalho,-22.0841,-49.719,3501400,8,Marília
350150,Março/2021,359.0,3,1,2,0.56,Alvinlândia,-22.4435,-49.7623,3501509,8,Marília
350160,Março/2021,74131.0,3650,2816,834,1.14,Americana,-22.7374,-47.3331,3501608,5,Campinas
350170,Março/2021,10881.0,459,448,11,0.1,Américo Brasiliense,-21.7288,-48.1147,3501707,1,São Carlos
350180,Março/2021,258.0,4,3,1,0.39,Américo de Campos,-20.2985,-49.7359,3501806,13,São José do Rio Preto
350190,Março/2021,25147.0,730,619,111,0.44,Amparo,-22.7088,-46.772,3501905,5,Campinas
350200,Março/2021,1165.0,31,31,0,0.0,Analândia,-22.1289,-47.6619,3502002,5,Campinas
350210,Março/2021,14792.0,843,479,364,2.52,Andradina,-20.8948,-51.3786,3502101,2,Araçatuba
350220,Março/2021,5408.0,98,126,-28,-0.52,Angatuba,-23.4917,-48.4139,3502200,7,Itapeva
350230,Março/2021,718.0,24,14,10,1.41,Anhembi,-22.793000000000006,-48.1336,3502309,16,Sorocaba
350240,Março/2021,215.0,3,5,-2,-0.92,Anhumas,-22.2934,-51.3895,3502408,9,Presidente Prudente
350250,Março/2021,8545.0,145,306,-161,-1.85,Aparecida,-22.8495,-45.2325,3502507,14,São José dos Campos
350260,Março/2021,389.0,6,77,-71,-15.43,Aparecida d'Oeste,-20.4487,-50.8835,3502606,13,São José do Rio Preto
350270,Março/2021,4596.0,93,92,1,0.02,Apiaí,-24.5108,-48.8443,3502705,7,Itapeva
350275,Março/2021,9644.0,393,311,82,0.86,Araçariguama,-23.4366,-47.0608,3502754,16,Sorocaba
350280,Março/2021,50548.0,1767,1681,86,0.17,Araçatuba,-21.2076,-50.4401,3502804,2,Araçatuba
350290,Março/2021,5231.0,282,166,116,2.27,Araçoiaba da Serra,-23.5029,-47.6166,3502903,16,Sorocaba
350300,Março/2021,757.0,17,21,-4,-0.53,Aramina,-20.0882,-47.7873,3503000,6,Franca
350310,Março/2021,899.0,59,16,43,5.02,Arandu,-23.1386,-49.0487,3503109,7,Itapeva
350315,Março/2021,104.0,1,3,-2,-1.89,Arapeí,-22.6717,-44.4441,3503158,14,São José dos Campos
350320,Março/2021,75459.0,2314,2791,-477,-0.63,Araraquara,-21.7845,-48.178,3503208,1,São Carlos
350330,Março/2021,34838.0,1147,1557,-410,-1.16,Araras,-22.3572,-47.3842,3503307,5,Campinas
350335,Março/2021,174.0,4,9,-5,-2.79,Arco-Íris,-21.7728,-50.466,3503356,8,Marília
350340,Março/2021,1639.0,59,48,11,0.68,Arealva,-22.031,-48.9135,3503406,4,Bauru
350350,Março/2021,612.0,16,9,7,1.16,Areias,-22.5786,-44.6992,3503505,14,São José dos Campos
350360,Março/2021,1065.0,61,36,25,2.4,Areiópolis,-22.6672,-48.6681,3503604,16,Sorocaba
350370,Março/2021,2420.0,15,130,-115,-4.54,Ariranha,-21.1872,-48.7904,3503703,13,São José do Rio Preto
350380,Março/2021,8201.0,329,286,43,0.53,Artur Nogueira,-22.5727,-47.1727,3503802,5,Campinas
350390,Março/2021,25939.0,902,760,142,0.55,Arujá,-23.3965,-46.32,3503901,15,São Paulo
350395,Março/2021,54.0,2,0,2,3.85,Aspásia,-20.16,-50.728,3503950,13,São José do Rio Preto
350400,Março/2021,20152.0,704,702,2,0.01,Assis,-22.66,-50.4183,3504008,8,Marília
350410,Março/2021,41676.0,1602,1356,246,0.59,Atibaia,-23.1171,-46.5563,3504107,5,Campinas
350420,Março/2021,2269.0,89,51,38,1.7,Auriflama,-20.6836,-50.5572,3504206,2,Araçatuba
350430,Março/2021,1501.0,35,52,-17,-1.12,Avaí,-22.1514,-49.3356,3504305,4,Bauru
350440,Março/2021,2273.0,184,101,83,3.79,Avanhandava,-21.4584,-49.9509,3504404,2,Araçatuba
350450,Março/2021,19187.0,718,850,-132,-0.68,Avaré,-23.1067,-48.9251,3504503,16,Sorocaba
350460,Março/2021,3195.0,130,386,-256,-7.42,Bady Bassitt,-20.9197,-49.4385,3504602,13,São José do Rio Preto
